word,ipa
spitballs,spɪtbɔɫz
spitzer,spɪtzɝ
splaine,spɫeɪn
splatters,spɫætɝz
spliced,spɫaɪst
splints,spɫɪnts
spoarer,spɔɹɝ
spoilage,spɔɪɫədʒ
spoken,spoʊkən
spoleto,spoʊɫeɪtoʊ
sponges,spəndʒəz
sponsoring,spɑnsɝɪŋ
spoofs,spufs
spoonfuls,spunfʊɫz
sporkin,spɔɹkɪn
sportier,spɔɹtiɝ
sportsman,spɔɹtsmən
spot,spɑt
spotter,spɑtɝ
spouted,spaʊtɪd
spragues,spɹeɪɡz
spratlin,spɹætɫɪn
sprayer,spɹeɪɝ
sprecher,spɹɛkɝ
sprenkle,spɹɛŋkəɫ
springer,spɹɪŋɝ
springsteens,spɹɪŋstinz
sprinkles,spɹɪŋkəɫz
sprite,spɹaɪt
sproul,spɹaʊɫ
sprouts,spɹaʊts
spruill,spɹuɫ
spunky,spəŋki
spurlock,spɝɫɑk
spurt,spɝt
sputum,spjutəm
sql,ɛskjuɛɫ
squads,skwɑdz
square,skwɛɹ
squats,skwɑts
squeaker,skwikɝ
squeegee,skwidʒi
squid,skwɪd
squinting,skwɪntɪŋ
squirted,skwɝtɪd
sram,ʃɹæm
sri,ʃɹi
sriram,sɹiɹɑm
ssn,ɛsɛsɛn
staab,stɑb
stabbing,stæbɪŋ
stabilizes,steɪbəɫaɪzəz
stac,stæk
stack,stæk
stader,steɪdɝ
staebell,stɛbɛɫ
staffing,stæfɪŋ
stage,steɪdʒ
stagflation,stæɡfɫeɪʃən
stagnant,stæɡnənt
stahlecker,stɑɫɪkɝ
staib,steɪb
stainless,steɪnɫəs
stairwells,stɛɹwɛɫz
stakes,steɪks
staleys,steɪɫiz
stalk,stɔk
stalled,stɔɫd
stallones,stəɫoʊnz
stalwart,stɔɫwɝt
stamenson,steɪmənsən
stamour,stəmʊɹ
stampley,stæmpɫi
stanbic,stænbɪk
stancil,stænsɪɫ
standalone,stændəɫoʊn
standby,stændbaɪ
standiford,stændɪfɝd
standouts,stændaʊts
stanfill,stænfəɫ
stanger,stæŋɝ
stanifer,stænɪfɝ
stankevich,stæŋkəvɪtʃ
stanline,stænɫaɪn
stansel,stænsəɫ
stanzione,stɑnzioʊni
staplers,steɪpɫɝz
starboard,stɑɹbɝd
starches,stɑɹtʃɪz
stardust,stɑɹdəst
stargazer,stɑɹɡeɪzɝ
starkers,stɑɹkɝz
starlet,stɑɹɫət
starn,stɑɹn
starrett,stæɹɪt
start,stɑɹt
startling,stɑɹtɫɪŋ
starwalt,stɑɹwəɫt
stasio,stɑsioʊ
state,steɪt
statement,steɪtmənt
stateside,steɪtsaɪd
stathopoulos,stəθɑpəɫɪs
stationed,steɪʃənd
statistical,stətɪstɪkəɫ
staton,stætən
statum,stætəm
statz,stæts
stauder,staʊdɝ
staunton,stɔntən
stavinoha,stævɪnoʊhə
stayner,steɪnɝ
steadfastness,stɛdfæstnəs
steak,steɪk
stealth,stɛɫθ
steamers,stimɝz
stear,stɪɹ
stebner,stɛbnɝ
stecklein,stɛkɫaɪn
steedman,stidmən
steeler,stiɫɝ
steels,stiɫz
steenkiste,stinkɪst
steeplechase,stipəɫtʃeɪs
steeton,stitən
stefanik,stɪfænɪk
steffel,stɛfəɫ
steffie,stɛfi
stegemann,stiɡmən
stehlik,stɛɫɪk
steidle,stidəɫ
steimer,staɪmɝ
steinbeck,staɪnbɛk
steinbrink,staɪnbɹɪŋk
steinhardt,staɪnhɑɹt
steinkamp,staɪŋkæmp
steinmiller,staɪnmɪɫɝ
stell,stɛɫ
stelljes,steɪɫjɛs
steltz,stɛɫts
stemmed,stɛmd
stemplers,stɛmpɫɝz
stencil,stɛnsɪɫ
stengel,stɛŋɡəɫ
stenographic,stɛnəɡɹæfɪk
stentors,stɛntɝz
stepanian,stɪpeɪniən
stephana,stɛfɑnə
stephenville,stivɪnvɪɫ
stepped,stɛpt
stepsister,stɛpsɪstɝ
stereomicroscope,stɛɹioʊmaɪkɹəskoʊp
stereotypical,stɛɹioʊtɪpɪkəɫ
sterilizations,stɛɹəɫəzeɪʃənz
sterle,stɝəɫ
sternem,stɝnɛm
sterns,stɝnz
stethoscopes,stɛθəskoʊps
steuben,stjubɪn
steves,stivz
stever,stivɝ
stewardesses,stuɝdəsɪz
stich,stɪtʃ
sticker,stɪkɝ
stickley,stɪkɫi
stief,stif
stiens,stinz
stiffened,stɪfənd
stiffs,stɪfs
stiger,staɪɡɝ
stihl,stɪɫ
still,stɪɫ
stillman,stɪɫmən
stilt,stɪɫt
stimson,stɪmsən
stimulators,stɪmjəɫeɪtɝz
stinels,stɪnəɫz
stinginess,stɪndʒinɪs
stinks,stɪŋks
stipends,staɪpəndz
stires,staɪɹz
stirs,stɝz
stitz,stɪts
stober,stoʊbɝ
stockard,stɑkɝd
stockdale,stɑkdeɪɫ
stockhausen,stɑkhaʊzən
stockings,stɑkɪŋz
stocks,stɑks
stocum,stoʊkəm
stoeckle,stoʊkəɫ
stoff,stɔf
stogies,stoʊɡiz
stoicism,stoʊəsɪzəm
stokley,stɑkɫi
stoler,stoʊɫɝ
stollings,stoʊɫɪŋz
stoltzman,stoʊɫtsmən
stomping,stɑmpɪŋ
stonecutter,stoʊnkətɝ
stoneking,stoʊnkɪŋ
stonewalled,stoʊnwɔɫd
stooge,studʒ
stoots,stuts
stopovers,stɑpoʊvɝz
stopwatches,stɑpwɑtʃɪz
stordahl,stɔɹdɑɫ
storekeepers,stɔɹkipɝz
stories,stɔɹiz
stormiest,stɔɹmiɪst
storts,stɔɹts
storytellers,stɔɹitɛɫɝz
stoudemire,studəmaɪɹ
stoup,stup
stow,stoʊ
stoy,stɔɪ
straddling,stɹædɫɪŋ
straggler,stɹæɡɫɝ
straightedge,stɹeɪtɛdʒ
strain,stɹeɪn
stram,stɹæm
strandlines,stɹændɫaɪnz
strangest,stɹeɪndʒɪst
strangulations,stɹæŋɡjəɫeɪʃənz
strasburg,stɹæsbɝɡ
stratagem,stɹætədʒəm
strategists,stɹætɪdʒɪsts
stratify,stɹætəfaɪ
stratus,stɹætəs
straus,stɹaʊs
strawberries,stɹɔbɛɹiz
strayer,stɹeɪɝ
streamed,stɹimd
strebe,stɹib
streetcar,stɹitkɑɹ
strehl,stɹɛɫ
streisand,stɹaɪsænd
strength,stɹɛŋθ
strep,stɹɛp
stressing,stɹɛsɪŋ
stretches,stɹɛtʃɪz
strick,stɹɪk
strictest,stɹɪktəst
striding,stɹaɪdɪŋ
strikebreaker,stɹaɪkbɹeɪkɝ
striking,stɹaɪkɪŋ
stringer,stɹɪŋɝ
stripe,stɹaɪp
stripping,stɹɪpɪŋ
strnad,stɝnæd
stroder,stɹoʊdɝ
strohmeier,stɹoʊmaɪɝ
strolled,stɹoʊɫd
strombeck,stɹɑmbɛk
stronach,stɹɑnək
stroock,stɹʊk
strothers,stɹəðɝz
strow,stɹoʊ
structural,stɹəktʃɝəɫ
struggled,stɹəɡəɫd
strupp,stɹəp
strychnine,stɹɪknaɪn
stub,stəb
stubbs,stəbz
stuckert,stəkɝt
studebaker,studəbeɪkɝ
studio,studioʊ
studt,stədt
stuewe,stu
stuffs,stəfs
stuller,stəɫɝ
stumbling,stəmbəɫɪŋ
stumpff,stəmpf
stunner,stənɝ
stupar,stupɝ
stupor,stupɝ
sturdy,stɝdi
sturm,stɝm
stutesman,stutsmən
stuttgart,stutɡɑɹt
styers,staɪɝz
stylistically,staɪɫɪstɪkɫi
styne,staɪn
suata,suɑtə
subandrio,səbændɹioʊ
subcommanders,səbkəmændɝz
subcontract,səbkɑntɹækt
subdivided,səbdɪvaɪdɪd
subgroups,səbɡɹups
subjective,səbdʒɛktɪv
sublease,səbɫis
submarine,səbmɝin
submerse,səbmɝs
submitted,səbmɪtɪd
subotnick,səbɑtnɪk
subra,subɹə
subscribers,səbskɹaɪbɝz
subservience,səbsɝviəns
subsidiary,səbsɪdiɛɹi
subsidy,səbsɪdi
substandard,səbstændɝd
substantiation,səbstæntʃieɪʃən
substrate,səbstɹeɪt
subtitles,səbtaɪtəɫz
subtraction,səbtɹækʃən
suburbanization,səbɝbənɪzeɪʃən
subverting,səbvɝtɪŋ
succeeded,səksidɪd
successively,səksɛsɪvɫi
succumbing,səkəmɪŋ
suchocki,səkɑki
suckling,səkɫɪŋ
sudan,sudæn
suddams,sədɑmz
suder,sudɝ
suen,sun
suffering,səfɝɪŋ
sufficient,səfɪʃənt
suffrage,səfɹɪdʒ
sugars,ʃʊɡɝz
suggested,sədʒɛstɪd
sugimoto,suɡimoʊtoʊ
suhua,suhwɑ
suisse,swis
suitcases,sutkeɪsɪz
suitt,sut
sukthankar,suktɑŋkɑɹ
sulfa,səɫfə
sulk,səɫk
sullinger,səɫɪŋɝ
sulphate,səɫfeɪt
sultry,səɫtɹi
sumatoma,sumətoʊmə
sumitas,sumitəz
summarily,səmɛɹɪɫi
summers,səmɝz
summertime,səmɝtaɪm
summits,səmɪts
summum,səməm
sumrell,sumɹeɪɫ
sunbeam,sənbim
suncor,sənkɔɹ
sundays,səndiz
sunderlin,səndɝɫɪn
sundry,səndɹi
sungard,sənɡɑɹd
sunken,səŋkən
sunobe,sunoʊbi
sunscreen,sənskɹin
sunstar,sənstɑɹ
sununu,sənunu
supan,supən
superbowl,supɝboʊɫ
supercomputer,supɝkəmpjutɝ
supercut,supɝkət
superficial,supɝfɪʃəɫ
superheated,supɝhitɪd
superintendant,supɝɪntɛndənt
superlative,sʊpɝɫətɪv
supermassive,supɝmæsɪv
superpowers,supɝpaʊɝz
supersede,supɝsid
superstitions,supɝstɪʃənz
supervise,supɝvaɪz
supervoting,supɝvoʊtɪŋ
suppes,səps
supplemental,səpɫəmɛntəɫ
supplicant,səpɫəkənt
support,səpɔɹt
supposedly,səpoʊzədɫi
suppressing,səpɹɛsɪŋ
supremely,supɹiməɫi
surbaugh,sɝbɔ
sures,ʃʊɹz
surfaces,sɝfəsəz
surfing,sɝfɪŋ
surges,sɝdʒəz
surles,sɔɹəɫz
surname,sɝneɪm
surprise,səpɹaɪz
surratt,sɔɹət
surrebuttal,sɝibətəɫ
surrett,sɔɹɪt
surrounded,sɝaʊndɪd
survey,sɝveɪ
surveyor,sɝveɪɝ
survivalist,sɝvaɪvəɫɪst
susa,susə
susko,səskoʊ
suspects,səspɛkts
suspensions,səspɛnʃənz
susskind,səskɪnd
sustaita,susteɪtə
suthard,səθɝd
sutnick,sətnɪk
suttmeier,sətmaɪɹ
suvs,ɛsjuviz
svehla,svɛɫə
svetlik,svɛtɫɪk
swader,sweɪdɝ
swailes,sweɪɫz
swallowed,swɑɫoʊd
swamper,swɑmpɝ
swander,swɑndɝ
swann,swɑn
swap,swɑp
sward,swɔɹd
swarthout,swɔɹθaʊt
swartzbaugh,swɔɹtsbɑ
swatch,swɑtʃ
swatow,swɑtoʊ
swayze,sweɪz
swearingen,swɛɹɪŋən
sweatpants,swɛtpænts
swecker,swɛkɝ
sweeden,swidən
sweepstakes,swipsteɪks
sweetening,switnɪŋ
sweetman,switmən
sweig,swaɪɡ
sweltered,swɛɫtɝd
swenson,swɛnsən
swett,swɛt
swiderski,swɪdɝski
swig,swɪɡ
swim,swɪm
swindall,swɪndəɫ
swine,swaɪn
swingle,swɪŋɡəɫ
swipe,swaɪp
swish,swɪʃ
switala,swɪtɑɫə
switches,swɪtʃəz
swivels,swɪvəɫz
swoope,swup
swordfish,sɔɹdfɪʃ
swum,swəm
sybille,sɪbɪɫ
sydnor,sɪdnɝ
syllabic,səɫæbɪk
sylvana,sɪɫvænə
symanski,sɪmænski
symbolically,sɪmbɑɫɪkəɫi
symbols,sɪmbəɫz
symms,sɪmz
sympathizer,sɪmpəθaɪzɝ
symposiums,sɪmpoʊziəmz
synagogues,sɪnəɡɔɡz
synbiotics,sɪnbiɑtɪks
synchronizing,sɪŋkɹənaɪzɪŋ
syndicate,sɪndəkeɪt
syndicators,sɪndɪkeɪtɝz
synergistic,sɪnɝdʒɪstɪk
synonymously,sənɑnəməsɫi
syntex,sɪntɛks
synthetically,sɪnθɛtɪkɫi
sypniewski,sɪpniɛfski
syringe,sɝɪndʒ
systems,sɪstəmz
systemix,sɪstɛmɪks
syvertsen,sɪvɝtsən
szczepaniak,ʃɪpæniæk
szekely,ʃikɫi
szot,ʃɑt
szymborski,ʃɪmbɔɹski
t.s,tiz
tabar,tɑbɑɹ
table,teɪbəɫ
tablespoon,teɪbəɫspun
tabloids,tæbɫɔɪdz
tabulate,tæbjəɫeɪt
tacit,tæsɪt
tackitt,tækɪt
tacomas,təkoʊməz
tactics,tæktɪks
taddy,tædi
taegu,teɪɡu
taffy,tæfi
taganka,təɡɑŋkə
tagliaferri,tɑɡɫjɑfɛɹi
taibi,teɪbi
tailored,teɪɫɝd
tainted,teɪntɪd
taite,teɪt
tajima,tɑdʒimə
takasago,tɑkɑsɑɡoʊ
takeda,tɑkeɪdə
takeovers,teɪkoʊvɝz
taketomi,tɑkɪtoʊmi
takomas,təkoʊməz
talarico,tɑɫɑɹikoʊ
talcs,tæɫks
talford,tæɫfɝd
talkback,tɔkbæk
talkington,tɔkɪŋtən
tallarico,tɑɫɑɹikoʊ
tallil,təɫɪɫ
tallying,tæɫiɪŋ
taltos,tɑɫtoʊz
tamas,tɑməz
tamburo,tɑmbʊɹoʊ
tamil,tæmɪɫ
tamminga,tɑmiŋɡə
tamping,tæmpɪŋ
tamura,tɑmʊɹə
tandys,tændiz
tangelo,tændʒɛɫoʊ
tangible,tændʒəbəɫ
tango,tæŋɡoʊ
tanimura,tɑnɪmuɹə
tankers,tæŋkɝz
tannenbaum,tænənbaʊm
tansy,tænzi
tantalizingly,tænəɫaɪzɪŋɫi
tanu,tɑnu
tanzi,tænzi
tape,teɪp
tapestries,tæpəstɹiz
tappan,tæpən
tar,tɑɹ
tarantula,təɹæntʃuɫə
tarbutton,tɑɹbətən
targeting,tɑɹɡətɪŋ
tarleton,tɑɹɫtən
tarnoffs,tɑɹnɔfs
tarpley,tɑɹpɫi
tarry,tɛɹi
tarte,tɑɹt
tarver,tɑɹvɝ
taser,teɪzɝ
tasking,tæskɪŋ
tassi,tæsi
taster,teɪstɝ
tata,tɑtɑ
taters,teɪtɝz
tatsukichi,tətsukitʃi
tattooed,tætud
taubman,taʊbmən
taunton,tɔntən
tavares,tɑvɑɹɛs
tavernier,tævɝniɝ
tawdry,tɔdɹi
taxation,tækseɪʃən
taxicab,tæksikæb
taxiway,tæksiweɪ
tayler,teɪɫɝ
tchaikovsky,tʃaɪkɑfski
teac,tik
teaching,titʃɪŋ
teak,tik
teaming,timɪŋ
teaneck,tinɛk
tearle,tɔɹəɫ
teasing,tizɪŋ
teater,titɝ
tebo,tɛboʊ
technic,tɛknɪk
technicians,tɛknɪʃənz
technocrats,tɛknəkɹæts
technology,tɛknɑɫədʒi
teck,tɛk
teds,tɛdz
tedium,tidiəm
teehan,tiən
teenage,tineɪdʒ
teeples,tipəɫz
teethe,tið
tegge,tɛɡ
teheranis,tɛhɝɑniz
teichert,taɪkɝt
teitell,taɪtɛɫ
teknowledge,tɛknɑɫɛdʒ
tele,tɛɫi
telecommunications,tɛɫəkəmjunəkeɪʃənz
teleconnect,tɛɫəkənɛkt
telefon,tɛɫəfɑn
telegraphed,tɛɫəɡɹæft
telematics,tɛɫəmætɪks
telepathic,tɛɫəpæθək
telephony,tɛɫəfoʊni
telesat,tɛɫəsæt
telesis,tɛɫəsɪs
teletypes,tɛɫətaɪps
televisions,tɛɫəvɪʒənz
telfor,tɛɫfɝ
tellers,tɛɫɝz
telltale,tɛɫteɪɫ
telomeres,tɛɫəmiɹz
telxons,tɛɫzənz
temme,tɛm
temperamental,tɛmpɹəmɛntəɫ
temperate,tɛmpɹət
tempestuous,tɛmpɛstʃuəs
templers,tɛmpəɫɝz
temporaries,tɛmpɝɛɹiz
temptation,tɛmteɪʃən
tenaciously,təneɪʃəsɫi
tencza,tɛntʃə
tenderly,tɛndɝɫi
tenements,tɛnəmənts
tengelmann,tɛŋɡəɫmən
tennenbaum,tɛnənbaʊm
tenniss,tɛnəsɪz
tenrecs,tɛnɹɛks
tent,tɛnt
tents,tɛnts
tepid,tɛpɪd
teradata,tɛɹədɑtə
terentia,tɝɛnʃə
teriyaki,tɛɹɪjɑki
termer,tɝmɝ
termination,tɝməneɪʃən
terms,tɝmz
terraced,tɛɹəst
terrazas,tɛɹɑzɑz
terribly,tɛɹəbɫi
terrile,tɛɹiɫ
territory,tɛɹɪtɔɹi
terrorists,tɛɹɝɪsts
tertia,tɛɹʃə
tesar,tɪsɑɹ
tesler,tɛsəɫɝ
tesoros,tɛsɔɹoʊz
test,tɛst
testers,tɛstɝz
testily,tɛstəɫi
tests,tɛsts
tether,tɛðɝ
tetra,tɛtɹə
tetsuji,tɛtsudʒi
teutonic,tutɔnɪk
tew,tu
texans,tɛksənz
texpool,tɛkspuɫ
textile,tɛkstaɪɫ
textures,tɛkstʃɝz
thackston,θækstən
thailands,taɪɫændz
thalheimer,θæɫhaɪmɝ
than,ðæn
thankfulness,θæŋkfəɫnɛs
tharpe,θɑɹp
thatve,ðætəv
thaw,θɔ
thayers,θeɪɝz
theatergoer,θitɝɡoʊɝ
theatrically,θiætɹɪkəɫi
thee,ði
their,ðɛɹ
thelander,θɛɫəndɝ
themed,θimd
theos,θioʊz
theologically,θiəɫɑdʒɪkɫi
theoretically,θiɝɛtɪkəɫi
theorizes,θiɝaɪzɪz
therapeutically,θɛɹəpjutɪkəɫi
therapistss,θɛɹəpɪsts
thereafter,ðɛɹæftɝ
theriault,θɛɹioʊ
thermodynamic,θɝmoʊdaɪnæmɪk
thermostat,θɝməstæt
theseus,θiziəs
thew,θu
thibeau,θɪboʊ
thickened,θɪkənd
thickly,θɪkɫi
thielke,θiɫk
thiery,θɪɹi
thighs,θaɪz
things,θɪŋz
thinkpad,θɪŋkpæd
thinning,θɪnɪŋ
thirdquarter,θɝdkwɔɹtɝ
thirties,θɝtiz
thirza,θɝzə
thivierge,θɪvjɛɹʒ
tholl,θɑɫ
thomases,tɑməsɪz
thometz,θoʊmɛts
thompson,tɑmsən
thomure,θɑmjuɹ
thorburn,θɔɹbɝn
thorley,θɔɹɫi
thornburg,θɔɹnbɝɡ
thorndikes,θɔɹndɪks
thorns,θɔɹnz
thoroughfare,θɝoʊfɛɹ
thorsten,tɔɹstən
thought,θɔt
thousands,θaʊzəndz
thrashed,θɹæʃt
threads,θɹɛdz
threatt,θɹit
threes,θɹiz
thrift,θɹɪft
thriller,θɹɪɫɝ
throat,θɹoʊt
thrombolysis,θɹɑmboʊɫɪsɪs
throttle,θɹɑtəɫ
throve,θɹoʊv
thrun,θɹən
thud,θəd
thumann,θumən
thumper,θəmpɝ
thundercats,θəndɝkæts
thune,θun
thurmond,θɝmənd
thursdays,θɝzdeɪz
thwarted,θwɔɹtɪd
thyroid,θaɪɹɔɪd
tiano,tiɑnoʊ
tibby,tɪbi
tibia,tɪbiə
tick,tɪk
ticketmasters,tɪkətmæstɝz
ticknor,tɪknɝ
tidd,tɪd
tidmore,tɪdmɔɹ
tiegs,tiɡz
tier,tiɹ
tietje,titdʒ
tiffin,tɪfɪn
tigers,taɪɡɝz
tightening,taɪtnɪŋ
tights,taɪts
tikes,taɪks
tilford,tɪɫfɝd
tillinghast,tɪɫɪŋhæst
tilney,tɪɫni
timber,tɪmbɝ
timbs,tɪmz
timeliness,taɪmɫinəs
timeshare,taɪmʃɛɹ
timisoara,tɪməswɑɹə
timmerman,tɪmɝmən
timors,timɔɹz
timur,tɪmɝ
tindall,tɪndəɫ
ting,tɪŋ
tingling,tɪŋɡɫɪŋ
tinkey,tɪnki
tinnell,tɪnəɫ
tinseltown,tɪnsəɫtaʊn
tip,tɪp
tippens,tɪpənz
tipping,tɪpɪŋ
tipsword,tɪpsɔɹd
tirana,tɪɹɑnə
tiresome,taɪɝsəm
tischer,tɪʃɝ
tison,tɪsən
titania,tətɑnjə
titillating,tɪtəɫeɪtɪŋ
titos,titoʊz
titusville,taɪtəsvɪɫ
tlc,tiɛɫsi
toal,toʊɫ
tobacco,təbækoʊ
tobia,toʊbiə
tobys,toʊbiz
today,tudeɪ
toddlers,tɑdɫɝz
toe,toʊ
toes,toʊz
togetherness,təɡɛðɝnəs
toiled,tɔɪɫd
tokai,toʊkaɪ
tokkin,tɑkɪn
toland,toʊɫənd
tolentino,toʊɫɛntinoʊ
tolerating,tɑɫɝeɪtɪŋ
tollbooth,toʊɫbuθ
tolling,toʊɫɪŋ
toluene,tɔɫuin
tomaro,toʊmɑɹoʊ
tomasini,toʊmɑsini
tomatinos,tɑmətinoʊz
tomb,tum
tomczyk,tɑmtʃɪk
tomiichi,toʊmiitʃi
tommy-lee,tɑmiɫi
tompane,tɑmpeɪn
tonalities,toʊnæɫətiz
tong,tɔŋ
tonics,tɑnɪks
tonk,tɔŋk
tonne,tən
tonto,tɑntoʊ
toobin,tubən
toolbar,tuɫbɑɹ
toolworks,tuɫwɝks
toote,tut
toothpaste,tuθpeɪst
top,tɑp
topeka,təpikɑ
topical,tɑpəkəɫ
topography,təpɑɡɹəfi
toppin,tɑpɪn
tops,tɑps
toray,tɔɹeɪ
tordella,tɔɹdɛɫə
toria,tɔɹiə
torme,tɔɹm
tormey,tɔɹmi
torno,tɔɹnoʊ
torosian,tɝɑʒɪn
torque,tɔɹk
torrent,tɔɹənt
torrijos,tɔɹioʊs
tort,tɔɹt
tortorello,tɔɹtɔɹɛɫoʊ
tortures,tɔɹtʃɝz
tosch,tɔʃ
toshiyuki,toʊʃɪjuki
tosti,tɔsti
totalitarians,toʊtæɫətɛɹiənz
totems,toʊtəmz
tots,tɑts
touareg,tuɝəɡ
touchette,tuʃɛt
toughen,təfən
toulouse,tuɫuz
touretzky,tɝɛtski
tournaments,tʊɹnəmənts
tourtelot,tʊɹtəɫɑt
tout,taʊt
tovey,toʊvi
towe,toʊ
towers,taʊɝz
towle,taʊɫ
townhouse,taʊnhaʊs
townshend,taʊnʃɛnd
towsley,toʊsɫi
toxins,tɑksənz
toymakers,tɔɪmeɪkɝz
toystore,tɔɪstɔɹ
trace,tɹeɪs
tracheophytes,tɹeɪkiəfaɪts
trackball,tɹækbɔɫ
tracor,tɹɛkɝ
traczyk,tɹɑtʃɪk
trademarks,tɹeɪdmɑɹks
tradings,tɹeɪdɪŋz
traer,tɹɛɹ
traficants,tɹæfɪkənts
tragicomic,tɹædʒɪkɑmɪk
trailhead,tɹeɪɫhɛd
trained,tɹeɪnd
traipse,tɹeɪps
trajectory,tɹədʒɛktɝi
trammell,tɹæməɫ
trampled,tɹæmpəɫd
tranchina,tɹɑnkinə
tranquillity,tɹæŋkwɪɫɪti
transalta,tɹænzɔɫtə
transcend,tɹænsɛnd
transcisco,tɹænsɪskoʊ
transcontinentals,tɹænzkɑntɪnɛntəɫz
transcripts,tɹænskɹɪpts
transfered,tɹænsfɝd
transfixed,tɹænsfɪkst
transforming,tɹænsfɔɹmɪŋ
transgresses,tɹænzɡɹɛsɪs
transistor,tɹænzɪstɝ
transitory,tɹænzətɔɹi
translating,tɹænzɫeɪtɪŋ
translucent,tɹænsɫusənt
transmitted,tɹænsmɪtɪd
transoms,tɹænsəmz
transpired,tɹænspaɪɝd
transport,tɹænspɔɹt
transports,tɹænspɔɹts
transue,tɹænzu
trant,tɹænt
traphagen,tɹæfəɡən
traps,tɹæps
traugh,tɹɔ
traut,tɹɔt
travelday,tɹævəɫdeɪ
traveling,tɹævəɫɪŋ
travels,tɹævəɫz
traverso,tɹɑvɛɹsoʊ
traweek,tɹɔik
traynor,tɹeɪnɝ
treading,tɹɛdɪŋ
treason,tɹizən
treasuries,tɹɛʒɝiz
treating,tɹitɪŋ
trebled,tɹɛbəɫd
trees,tɹiz
treglia,tɹɛɡɫiə
treinen,tɹaɪnən
trellis,tɹɛɫəs
trembling,tɹɛmbəɫɪŋ
tremmel,tɹɛməɫ
trenchard,tɹɛŋkɝd
trendless,tɹɛndɫəs
trente-et-quarante,tɹeɪnteɪkwɑɹɛnteɪ
tresch,tɹɛʃ
trest,tɹɛst
treuhandanstalt,tɹuhændənstɑɫt
trezise,tɹɛzaɪz
trials,tɹaɪəɫz
triarc,tɹaɪɑɹk
tribble,tɹɪbəɫ
triborough,tɹaɪbɝoʊ
tribute,tɹɪbjut
trichet,tɹɪtʃɪt
trickiest,tɹɪkiəst
trico,tɹikoʊ
tries,tɹaɪz
trigger,tɹɪɡɝ
trill,tɹɪɫ
trimarchi,tɹimɑɹki
trimmer,tɹɪmɝ
trinka,tɹɪŋkə
triomphe,tɹioʊmf
triplet,tɹɪpɫət
tripoli,tɹɪpəɫi
trippie,tɹɪpi
triska,tɹɪskə
tritium,tɹɪtiəm
triumphantly,tɹaɪəmfəntɫi
trivial,tɹɪviəɫ
trnka,tɹɪŋkə
troendle,tɹoʊndəɫ
troisi,tɹɔɪsi
trolling,tɹoʊɫɪŋ
trombonist,tɹɑmboʊnɪst
trooped,tɹupt
tropeano,tɹoʊpinoʊ
tropworld,tɹɑpwɝɫd
trotman,tɹɑtmən
troubh,tɹub
troubleshoots,tɹəbəɫʃuts
troung,tɹaʊŋ
troutman,tɹaʊtmən
trowell,tɹɑwɛɫ
troyu,tɹɔɪu
trucks,tɹəks
trucks,tɹəks
trudges,tɹədʒɪz
truer,tɹuɝ
truglio,tɹəɡɫioʊ
trulson,tɹəɫsən
trumped,tɹəmpt
truncates,tɹəŋkeɪts
trunnell,tɹənəɫ
truskowski,tɹəskɔfski
trustcorp,tɹəstkɔɹp
trusts,tɹəsts
truths,tɹuθs
trygstad,tɹɪɡstəd
tryst,tɹɪst
tsang,sæŋ
tschopp,tʃɑp
tshisekedi,ʃɪsɛkədi
tsongass,sɔŋɡəsəz
tsukamoto,tsukɑmoʊtoʊ
tts,titiz
tuberculosis,təbɝkjəɫoʊsɪs
tubule,tubjuɫ
tucked,təkt
tucuman,tukjumən
tuell,tuɫ
tufa,tufə
tug,təɡ
tuinstra,tuɪnstɹə
tulips,tuɫəps
tullo,tuɫoʊ
tumble,təmbəɫ
tumblr,təmbɫɝ
tummond,təmənd
tuna,tjunə
tuner,tunɝ
tunic,tunɪk
tunison,tənɪsən
tunney,təni
tupelo,tupəɫoʊ
turben,tɝbən
turbo,tɝboʊ
turbot,tɝbət
turco,tɝkoʊ
turgut,tɝɡət
turkeys,tɝkiz
turlington,tɝɫɪŋtən
turnage,tɝnɪdʒ
turndown,tɝndaʊn
turnkey,tɝnki
turnquest,tɝnkwɛst
turpen,tɝpən
turri,tʊɹi
turvey,tɝveɪ
tusing,tusɪŋ
tussle,təsəɫ
tutko,tətkoʊ
tutt,tət
tuxedos,təksidoʊz
tvedt,tvɛdt
twardowski,twɝdaʊski
twedt,twɛdt
tweezerman,twizɝmæn
twentieth,twɛntiɪθ
twentys,twɛntiz
twiddling,twɪdɫɪŋ
twill,twɪɫ
twinkie,twɪŋki
twinsburg,twɪnzbɝɡ
twisters,twɪstɝz
twitchy,twɪtʃi
twofold,tufoʊɫd
twyford,twaɪfɝd
tycoons,taɪkunz
tylee,taɪɫi
tyndall,tɪndəɫ
typeface,taɪpfeɪs
typhoon,taɪfun
typing,taɪpɪŋ
tyrannies,tɪɹəniz
tysinger,taɪsɪndʒɝ
u.n.,juɛn
ubiquitous,jubɪkwɪtəs
udale,judeɪɫ
udvar,ədvɑɹ
ueda,wɛdə
ueno,wɛnoʊ
uganda,juɡændɑ
ugly,əɡɫi
uhh,ə
uhls,uɫz
ukraine,jukɹeɪn
ulam,juɫæm
ulee,juɫi
uliassis,juɫjæsiz
ullmann,əɫmən
ulmer,əɫmɝ
ulster,əɫstɝ
ultrair,əɫtɹɛɹ
ultraviolet,əɫtɹəvaɪəɫɪt
