[1/100] - ptime: 28.87 loss_d: 1.358, loss_g: 0.812
Word: agnew     	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: æɡnju
Word: voshell   	Gen. IPA: ʃʊəʃʃiŋɝɛ 	Real IPA: vɑʃəɫ
Word: weisfeld  	Gen. IPA: ʃʊəʃʃŋəɑɛ 	Real IPA: waɪsfɛɫd
Word: whining   	Gen. IPA: ʃʊəʃʃŋəʃk 	Real IPA: waɪnɪŋ
Word: wogoman   	Gen. IPA: ʃʊəʃʃŋəðo 	Real IPA: woʊɡoʊmən
Word: wyly      	Gen. IPA: ʃʊəʃʃŋɛkk 	Real IPA: waɪɫi
Word: zirk      	Gen. IPA: ʃʊəʃʃʊpkk 	Real IPA: zɝk
[31/100] - ptime: 26.79 loss_d: 1.098, loss_g: 2.013
Word: agnew     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: æɡnju
Word: alfaro    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: ɑɫfɑɹoʊ
Word: announced 	Gen. IPA: ʊʃʃððooʃʃ 	Real IPA: ənaʊnst
Word: areas     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: ɛɹiəz
Word: authier   	Gen. IPA: ʊʃʃðððʃʃk 	Real IPA: ɔθiɝ
Word: badges    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: bædʒɪz
Word: begelman  	Gen. IPA: ʊʃʃððʃʃʃʃ 	Real IPA: beɪɡəɫmən
Word: biggs     	Gen. IPA: ʊʃʃððʃəkk 	Real IPA: bɪɡz
Word: blattner  	Gen. IPA: ʊʃʃððʃððʃ 	Real IPA: bɫætnɝ
Word: bos       	Gen. IPA: ʊʃʃððʃkkk 	Real IPA: bɑs
Word: branch    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: bɹæntʃ
Word: budgets   	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: bədʒɪts
Word: burtons   	Gen. IPA: ʊʃʃððʃʃok 	Real IPA: bɝtənz
Word: caraveras 	Gen. IPA: ʊʃʃððʃʃpʃ 	Real IPA: kɑɹəvɛɹəz
Word: castillon 	Gen. IPA: ʊʃʃððʃʃɛɛ 	Real IPA: kæstɪɫɑn
Word: cherts    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: tʃɝts
Word: citrano   	Gen. IPA: ʊʃʃðððʃʃk 	Real IPA: tʃitɹɑnoʊ
Word: combes    	Gen. IPA: ʊʃʃðððʃʃk 	Real IPA: koʊmz
Word: contest   	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: kəntɛst
Word: cresap    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: kɹɛsəp
Word: cupit     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: kjupɪt
Word: deblock   	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: dɛbɫək
Word: dicicco   	Gen. IPA: ʊʃʃððʃɛɛk 	Real IPA: dɪsɪkoʊ
Word: discussed 	Gen. IPA: ʊʃʃððʃʃŋŋ 	Real IPA: dɪskəst
Word: drechsel  	Gen. IPA: ʊʃʃððʃʃɝʃ 	Real IPA: dɹɛksəɫ
Word: elating   	Gen. IPA: ʊʃʃððʃʃək 	Real IPA: ɪɫeɪtɪŋ
Word: enabling  	Gen. IPA: ʊʃʃððʃʃʃʃ 	Real IPA: ɛneɪbəɫɪŋ
Word: evermore  	Gen. IPA: ʊʃʃððɝʃʃʃ 	Real IPA: ɛvɝmɔɹ
Word: faison    	Gen. IPA: ʊʃʃððʃʃok 	Real IPA: feɪzən
Word: fifield   	Gen. IPA: ʊʃʃððɑʃʃk 	Real IPA: fɪfiɫd
Word: flared    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: fɫɛɹd
Word: freaks    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: fɹiks
Word: functions 	Gen. IPA: ʊʃʃððʃʃoo 	Real IPA: fəŋkʃənz
Word: gehret    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: ɡɛɹɪt
Word: gilberg   	Gen. IPA: ʊʃʃððəʃʃk 	Real IPA: ɡɪɫbɝɡ
Word: gosnell   	Gen. IPA: ʊʃʃððʃʃɛk 	Real IPA: ɡɑsnəɫ
Word: greever   	Gen. IPA: ʊʃʃððʃɝʃk 	Real IPA: ɡɹivɝ
Word: handlers  	Gen. IPA: ʊʃʃððʃʃʃʃ 	Real IPA: hændəɫɝz
Word: homonym   	Gen. IPA: ʊʃʃðððʃðk 	Real IPA: hɔmənɪm
Word: howry     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: haʊɹi
Word: impassion 	Gen. IPA: ʊʃʃððʃʃŋʃ 	Real IPA: ɪmpæʃən
Word: insilco   	Gen. IPA: ʊʃʃððʃʃɛk 	Real IPA: ɪnsɪɫkoʊ
Word: jeanniot  	Gen. IPA: ʊʃʃððʃooʃ 	Real IPA: dʒiniət
Word: jugglers  	Gen. IPA: ʊʃʃððʃəʃʃ 	Real IPA: dʒəɡəɫɝz
Word: kerman    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: kɝmən
Word: kipling   	Gen. IPA: ʊʃʃððʃʃək 	Real IPA: kɪpɫɪŋ
Word: kral      	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: kɹæɫ
Word: kyodo     	Gen. IPA: ʊʃʃððʃokk 	Real IPA: kjoʊdoʊ
Word: laury     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: ɫɔɹi
Word: lein      	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: ɫin
Word: loong     	Gen. IPA: ʊʃʃððookk 	Real IPA: ɫʊŋ
Word: mangling  	Gen. IPA: ʊʃʃðʃʃʃoʃ 	Real IPA: mæŋɡɫɪŋ
Word: maxy      	Gen. IPA: ʊʃʃðʃʃekk 	Real IPA: mæksi
Word: mcglothin 	Gen. IPA: ʊʃʃðʃʃʃʃo 	Real IPA: məɡɫɑθən
Word: merten    	Gen. IPA: ʊʃʃðʃʃʃʃk 	Real IPA: mɝtən
Word: mild      	Gen. IPA: ʊʃʃðʃʃʃkk 	Real IPA: maɪɫd
Word: montanans 	Gen. IPA: ʊʃʃðʃʃʃʒʃ 	Real IPA: mɑntænənz
Word: mourner   	Gen. IPA: ʊʃʃðʃʃʃʃk 	Real IPA: mɔɹnɝ
Word: naylor    	Gen. IPA: ʊʃʃððʃoʃk 	Real IPA: neɪɫɝ
Word: nexis     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: nɛksɪs
Word: ocanas    	Gen. IPA: ʊʃʃððʃʒʃk 	Real IPA: oʊkænəz
Word: okinawa   	Gen. IPA: ʊʃʃððʃʃʒk 	Real IPA: oʊkɪnɑwə
Word: overkill  	Gen. IPA: ʊʃʃððʃʃʃɛ 	Real IPA: oʊvɝkɪɫ
Word: panties   	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: pæntiz
Word: pennings  	Gen. IPA: ʊʃʃððʃoəʃ 	Real IPA: pɛnɪŋz
Word: pettinger 	Gen. IPA: ʊʃʃððððəʃ 	Real IPA: pɛtɪŋɝ
Word: plock     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: pɫɑk
Word: pontiff   	Gen. IPA: ʊʃʃððʃʃɑk 	Real IPA: pɑntɪf
Word: prody     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: poʊdi
Word: pythons   	Gen. IPA: ʊʃʃðððʃok 	Real IPA: paɪθɑnz
Word: ravinous  	Gen. IPA: ʊʃʃððʃʃoʃ 	Real IPA: ɹeɪvɪnɪs
Word: redfern   	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: ɹɛdfɝn
Word: resisted  	Gen. IPA: ʊʃʃððʃŋʃʃ 	Real IPA: ɹɪzɪstɪd
Word: richart   	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: ɹɪkhɑɹt
Word: rosenbalm 	Gen. IPA: ʊʃʃððʃʃʃʃ 	Real IPA: ɹoʊzənbɑm
Word: ruman     	Gen. IPA: ʊʃʃðððʃkk 	Real IPA: ɹumən
Word: satires   	Gen. IPA: ʊʃʃðððʃʃk 	Real IPA: sætaɪɝz
Word: schlepp   	Gen. IPA: ʊʃʃððʃʃθk 	Real IPA: ʃɫɛp
Word: seide     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: saɪd
Word: sevey     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: sɪveɪ
Word: sicilian  	Gen. IPA: ʊʃʃððʃɛʃʃ 	Real IPA: sɪsɪɫiən
Word: sison     	Gen. IPA: ʊʃʃððŋʃkk 	Real IPA: sɪsən
Word: sokol     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: soʊkəɫ
Word: spaugh    	Gen. IPA: ʊʃʃððʃʒʃk 	Real IPA: spɔ
Word: staunton  	Gen. IPA: ʊʃʃððʃʒoʃ 	Real IPA: stɔntən
Word: stocum    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: stoʊkəm
Word: surles    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: sɔɹəɫz
Word: tesler    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: tɛsəɫɝ
Word: thriller  	Gen. IPA: ʊʃʃððʃʃɛʃ 	Real IPA: θɹɪɫɝ
Word: tracor    	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: tɹɛkɝ
Word: tropworld 	Gen. IPA: ʊʃʃððʃʃʃʃ 	Real IPA: tɹɑpwɝɫd
Word: unhinged  	Gen. IPA: ʊʃʃððʃʃʃʃ 	Real IPA: ənhɪndʒd
Word: utters    	Gen. IPA: ʊʃʃððððʃk 	Real IPA: ətɝz
Word: views     	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: vjuz
Word: voshell   	Gen. IPA: ʊʃʃððʃʃɛk 	Real IPA: vɑʃəɫ
Word: weisfeld  	Gen. IPA: ʊʃʃððʃʃʃʃ 	Real IPA: waɪsfɛɫd
Word: whining   	Gen. IPA: ʊʃʃððʃəʃk 	Real IPA: waɪnɪŋ
Word: wogoman   	Gen. IPA: ʊʃʃððʃʃʃk 	Real IPA: woʊɡoʊmən
Word: wyly      	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: waɪɫi
Word: zirk      	Gen. IPA: ʊʃʃððʃʃkk 	Real IPA: zɝk
[32/100] - ptime: 26.91 loss_d: 1.096, loss_g: 1.839
Word: agnew     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: æɡnju
Word: alfaro    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: ɑɫfɑɹoʊ
Word: announced 	Gen. IPA: ʃʃʃðʃooʃʃ 	Real IPA: ənaʊnst
Word: areas     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: ɛɹiəz
Word: authier   	Gen. IPA: ʃʃʃðʃʒʃʃk 	Real IPA: ɔθiɝ
Word: badges    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: bædʒɪz
Word: begelman  	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: beɪɡəɫmən
Word: biggs     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: bɪɡz
Word: blattner  	Gen. IPA: ʃʃʃðʃʃððʃ 	Real IPA: bɫætnɝ
Word: bos       	Gen. IPA: ʃʃʃðʃʃkkk 	Real IPA: bɑs
Word: branch    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: bɹæntʃ
Word: budgets   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: bədʒɪts
Word: burtons   	Gen. IPA: ʃʃʃðʃʃʃok 	Real IPA: bɝtənz
Word: caraveras 	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: kɑɹəvɛɹəz
Word: castillon 	Gen. IPA: ʃʃʃðʃʃʃɛɛ 	Real IPA: kæstɪɫɑn
Word: cherts    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: tʃɝts
Word: citrano   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: tʃitɹɑnoʊ
Word: combes    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: koʊmz
Word: contest   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: kəntɛst
Word: cresap    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: kɹɛsəp
Word: cupit     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: kjupɪt
Word: deblock   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: dɛbɫək
Word: dicicco   	Gen. IPA: ʃʃʃðʃʃɛʃk 	Real IPA: dɪsɪkoʊ
Word: discussed 	Gen. IPA: ʃʃʃðʃʃʃŋŋ 	Real IPA: dɪskəst
Word: drechsel  	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: dɹɛksəɫ
Word: elating   	Gen. IPA: ʃʃʃðʃʃʃək 	Real IPA: ɪɫeɪtɪŋ
Word: enabling  	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: ɛneɪbəɫɪŋ
Word: evermore  	Gen. IPA: ʃʃʃðʃɝʃʃʃ 	Real IPA: ɛvɝmɔɹ
Word: faison    	Gen. IPA: ʃʃʃðʃʃʃok 	Real IPA: feɪzən
Word: fifield   	Gen. IPA: ʃʃʃðʃɑʃʃk 	Real IPA: fɪfiɫd
Word: flared    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: fɫɛɹd
Word: freaks    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: fɹiks
Word: functions 	Gen. IPA: ʃʃʃðʃʃʃʃo 	Real IPA: fəŋkʃənz
Word: gehret    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: ɡɛɹɪt
Word: gilberg   	Gen. IPA: ʃʃʃðʃəʃʃk 	Real IPA: ɡɪɫbɝɡ
Word: gosnell   	Gen. IPA: ʃʃʃðʃʃʃɛɛ 	Real IPA: ɡɑsnəɫ
Word: greever   	Gen. IPA: ʃʃʃðʃʃɝʃk 	Real IPA: ɡɹivɝ
Word: handlers  	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: hændəɫɝz
Word: homonym   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: hɔmənɪm
Word: howry     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: haʊɹi
Word: impassion 	Gen. IPA: ʃʃʃðʃʃʃŋʃ 	Real IPA: ɪmpæʃən
Word: insilco   	Gen. IPA: ʃʃʃðʃʃʃɛk 	Real IPA: ɪnsɪɫkoʊ
Word: jeanniot  	Gen. IPA: ʃʃʃðʃʃooʃ 	Real IPA: dʒiniət
Word: jugglers  	Gen. IPA: ʃʃʃðʃʃəʃʃ 	Real IPA: dʒəɡəɫɝz
Word: kerman    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: kɝmən
Word: kipling   	Gen. IPA: ʃʃʃðʃʃʃək 	Real IPA: kɪpɫɪŋ
Word: kral      	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: kɹæɫ
Word: kyodo     	Gen. IPA: ʃʃʃðʃʃokk 	Real IPA: kjoʊdoʊ
Word: laury     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: ɫɔɹi
Word: lein      	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: ɫin
Word: loong     	Gen. IPA: ʃʃʃðʃookk 	Real IPA: ɫʊŋ
Word: mangling  	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: mæŋɡɫɪŋ
Word: maxy      	Gen. IPA: ʃʃʃðʃʃekk 	Real IPA: mæksi
Word: mcglothin 	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: məɡɫɑθən
Word: merten    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: mɝtən
Word: mild      	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: maɪɫd
Word: montanans 	Gen. IPA: ʃʃʃðʃʃʃʒʃ 	Real IPA: mɑntænənz
Word: mourner   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: mɔɹnɝ
Word: naylor    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: neɪɫɝ
Word: nexis     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: nɛksɪs
Word: ocanas    	Gen. IPA: ʃʃʃðʃʃʒʃk 	Real IPA: oʊkænəz
Word: okinawa   	Gen. IPA: ʃʃʃðʃʃʃʒk 	Real IPA: oʊkɪnɑwə
Word: overkill  	Gen. IPA: ʃʃʃðʃʃʃʃɛ 	Real IPA: oʊvɝkɪɫ
Word: panties   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: pæntiz
Word: pennings  	Gen. IPA: ʃʃʃðʃʃoəʃ 	Real IPA: pɛnɪŋz
Word: pettinger 	Gen. IPA: ʃʃʃðʃʃðəʃ 	Real IPA: pɛtɪŋɝ
Word: plock     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: pɫɑk
Word: pontiff   	Gen. IPA: ʃʃʃðʃʃʃɑɑ 	Real IPA: pɑntɪf
Word: prody     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: poʊdi
Word: pythons   	Gen. IPA: ʃʃʃðʃʃʃok 	Real IPA: paɪθɑnz
Word: ravinous  	Gen. IPA: ʃʃʃðʃʃʃoʃ 	Real IPA: ɹeɪvɪnɪs
Word: redfern   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: ɹɛdfɝn
Word: resisted  	Gen. IPA: ʃʃʃðʃʃŋʃʃ 	Real IPA: ɹɪzɪstɪd
Word: richart   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: ɹɪkhɑɹt
Word: rosenbalm 	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: ɹoʊzənbɑm
Word: ruman     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: ɹumən
Word: satires   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: sætaɪɝz
Word: schlepp   	Gen. IPA: ʃʃʃðʃʃʃθθ 	Real IPA: ʃɫɛp
Word: seide     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: saɪd
Word: sevey     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: sɪveɪ
Word: sicilian  	Gen. IPA: ʃʃʃðʃʃɛʃʃ 	Real IPA: sɪsɪɫiən
Word: sison     	Gen. IPA: ʃʃʃðʃŋʃkk 	Real IPA: sɪsən
Word: sokol     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: soʊkəɫ
Word: spaugh    	Gen. IPA: ʃʃʃðʃʃʒʃk 	Real IPA: spɔ
Word: staunton  	Gen. IPA: ʃʃʃðʃʃʒoʃ 	Real IPA: stɔntən
Word: stocum    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: stoʊkəm
Word: surles    	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: sɔɹəɫz
Word: tesler    	Gen. IPA: ʃʃʃðððʃʃk 	Real IPA: tɛsəɫɝ
Word: thriller  	Gen. IPA: ʃʃʃðððʃɛʃ 	Real IPA: θɹɪɫɝ
Word: tracor    	Gen. IPA: ʃʃʃðððʃʃk 	Real IPA: tɹɛkɝ
Word: tropworld 	Gen. IPA: ʃʃʃðððʃʃʃ 	Real IPA: tɹɑpwɝɫd
Word: unhinged  	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: ənhɪndʒd
Word: utters    	Gen. IPA: ʃʃʃðʃððʃk 	Real IPA: ətɝz
Word: views     	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: vjuz
Word: voshell   	Gen. IPA: ʃʃʃðʃʃʃɛɛ 	Real IPA: vɑʃəɫ
Word: weisfeld  	Gen. IPA: ʃʃʃðʃʃʃʃʃ 	Real IPA: waɪsfɛɫd
Word: whining   	Gen. IPA: ʃʃʃðʃʃəʃk 	Real IPA: waɪnɪŋ
Word: wogoman   	Gen. IPA: ʃʃʃðʃʃʃʃk 	Real IPA: woʊɡoʊmən
Word: wyly      	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: waɪɫi
Word: zirk      	Gen. IPA: ʃʃʃðʃʃʃkk 	Real IPA: zɝk
[33/100] - ptime: 26.88 loss_d: 1.018, loss_g: 1.998
Word: agnew     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: æɡnju
Word: alfaro    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: ɑɫfɑɹoʊ
Word: announced 	Gen. IPA: ʃʃʃʃʃooʃʃ 	Real IPA: ənaʊnst
Word: areas     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: ɛɹiəz
Word: authier   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: ɔθiɝ
Word: badges    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: bædʒɪz
Word: begelman  	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: beɪɡəɫmən
Word: biggs     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: bɪɡz
Word: blattner  	Gen. IPA: ʃʃʃʃʃʃððʃ 	Real IPA: bɫætnɝ
Word: bos       	Gen. IPA: ʃʃʃʃʃʃkkk 	Real IPA: bɑs
Word: branch    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: bɹæntʃ
Word: budgets   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: bədʒɪts
Word: burtons   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: bɝtənz
Word: caraveras 	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: kɑɹəvɛɹəz
Word: castillon 	Gen. IPA: ʃʃʃʃʃʃʃɛɛ 	Real IPA: kæstɪɫɑn
Word: cherts    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: tʃɝts
Word: citrano   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: tʃitɹɑnoʊ
Word: combes    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: koʊmz
Word: contest   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: kəntɛst
Word: cresap    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: kɹɛsəp
Word: cupit     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: kjupɪt
Word: deblock   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: dɛbɫək
Word: dicicco   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: dɪsɪkoʊ
Word: discussed 	Gen. IPA: ʃʃʃʃʃʃʃŋŋ 	Real IPA: dɪskəst
Word: drechsel  	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: dɹɛksəɫ
Word: elating   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: ɪɫeɪtɪŋ
Word: enabling  	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: ɛneɪbəɫɪŋ
Word: evermore  	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: ɛvɝmɔɹ
Word: faison    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: feɪzən
Word: fifield   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: fɪfiɫd
Word: flared    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: fɫɛɹd
Word: freaks    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: fɹiks
Word: functions 	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: fəŋkʃənz
Word: gehret    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: ɡɛɹɪt
Word: gilberg   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: ɡɪɫbɝɡ
Word: gosnell   	Gen. IPA: ʃʃʃʃʃʃʃɛk 	Real IPA: ɡɑsnəɫ
Word: greever   	Gen. IPA: ʃʃʃʃʃʃɝʃk 	Real IPA: ɡɹivɝ
Word: handlers  	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: hændəɫɝz
Word: homonym   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: hɔmənɪm
Word: howry     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: haʊɹi
Word: impassion 	Gen. IPA: ʃʃʃʃʃʃʃŋʃ 	Real IPA: ɪmpæʃən
Word: insilco   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: ɪnsɪɫkoʊ
Word: jeanniot  	Gen. IPA: ʃʃʃʃʃʃooʃ 	Real IPA: dʒiniət
Word: jugglers  	Gen. IPA: ʃʃʃʃʃʃəʃʃ 	Real IPA: dʒəɡəɫɝz
Word: kerman    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: kɝmən
Word: kipling   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: kɪpɫɪŋ
Word: kral      	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: kɹæɫ
Word: kyodo     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: kjoʊdoʊ
Word: laury     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: ɫɔɹi
Word: lein      	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: ɫin
Word: loong     	Gen. IPA: ʃʃʃʃʃookk 	Real IPA: ɫʊŋ
Word: mangling  	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: mæŋɡɫɪŋ
Word: maxy      	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: mæksi
Word: mcglothin 	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: məɡɫɑθən
Word: merten    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: mɝtən
Word: mild      	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: maɪɫd
Word: montanans 	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: mɑntænənz
Word: mourner   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: mɔɹnɝ
Word: naylor    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: neɪɫɝ
Word: nexis     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: nɛksɪs
Word: ocanas    	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: oʊkænəz
Word: okinawa   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: oʊkɪnɑwə
Word: overkill  	Gen. IPA: ʃʃʃʃʃʃʃʃɛ 	Real IPA: oʊvɝkɪɫ
Word: panties   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: pæntiz
Word: pennings  	Gen. IPA: ʃʃʃʃʃʃoʃʃ 	Real IPA: pɛnɪŋz
Word: pettinger 	Gen. IPA: ʃʃʃʃʃʃðʃʃ 	Real IPA: pɛtɪŋɝ
Word: plock     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: pɫɑk
Word: pontiff   	Gen. IPA: ʃʃʃʃʃʃʃɑk 	Real IPA: pɑntɪf
Word: prody     	Gen. IPA: ʃʃʃʃʃʃʃkk 	Real IPA: poʊdi
Word: pythons   	Gen. IPA: ʃʃʃʃʃʃʃʃk 	Real IPA: paɪθɑnz
Word: ravinous  	Gen. IPA: ʃʃʃʃʃʃʃʃʃ 	Real IPA: ɹeɪvɪnɪs
