word,ipa
reist,ɹiɪst
reiterate,ɹiɪtɝeɪt
reits,ɹaɪts
rejected,ɹidʒɛktɪd
rejoin,ɹidʒɔɪn
relapses,ɹɪɫæpsɪz
relating,ɹɪɫeɪtɪŋ
relaxes,ɹɪɫæksɪz
released,ɹiɫist
relf,ɹɛɫf
reliefs,ɹiɫifs
relieving,ɹiɫivɪŋ
relish,ɹɛɫɪʃ
relman,ɹɛɫmən
relondo,ɹɪɫɔndoʊ
relyea,ɹɛɫjeɪ
remaining,ɹimeɪnɪŋ
remanded,ɹɪmændɪd
remarried,ɹimɛɹid
remedial,ɹɪmidiəɫ
remer,ɹimɝ
remind,ɹimaɪnd
remit,ɹimɪt
remodeled,ɹimɑdəɫd
remotely,ɹimoʊtɫi
removes,ɹimuvz
renamed,ɹineɪmd
renaults,ɹɪnɔɫts
render,ɹɛndɝ
rendleman,ɹɛndəɫmən
renewed,ɹɪnud
rengos,ɹɛŋɡoʊz
rennard,ɹɪnɑɹd
renny,ɹɛni
renounced,ɹɪnaʊnst
rensing,ɹɛnsɪŋ
renter,ɹɛntɝ
rentsch,ɹɛntʃ
renzulli,ɹɛnzuɫi
repaired,ɹɪpɛɹd
repaying,ɹipeɪɪŋ
repeat,ɹipit
repeats,ɹipits
repinski,ɹɪpɪnski
replacing,ɹɪpɫeɪsɪŋ
replogle,ɹɛpɫoʊɡəɫ
reports,ɹɪpɔɹts
reporters,ɹɪpɔɹtɝz
repose,ɹipoʊz
repost,ɹipoʊst
reprint,ɹipɹɪnt
reprobate,ɹɛpɹɔbeɪt
repsher,ɹɛpʃɝ
repugnant,ɹɪpəɡnənt
requested,ɹikwɛstɪd
require,ɹikwaɪɝ
requiring,ɹikwaɪɹɪŋ
reroute,ɹiɹut
resales,ɹiseɪɫz
rescinded,ɹisɪndɪd
rescuers,ɹɛskjuɝz
research,ɹisɝtʃ
reseed,ɹisid
resemble,ɹɪzɛmbəɫ
resenting,ɹɪzɛnɪŋ
reserves,ɹɪzɝvz
resetar,ɹɛsɪtɝ
reshape,ɹiʃeɪp
resided,ɹɪzaɪdɪd
resides,ɹizaɪdz
resign,ɹɪzaɪn
resigning,ɹizaɪnɪŋ
resin,ɹɛzɪn
resisted,ɹɪzɪstɪd
resists,ɹɪzɪsts
reso,ɹɪsoʊ
resorting,ɹisɔɹtɪŋ
response,ɹɪspɑns
respress,ɹɛspɹɪs
restaino,ɹɛstɑinoʊ
restrain,ɹistɹeɪn
results,ɹɪzəɫts
resuming,ɹɪzumɪŋ
retailers,ɹiteɪɫɝz
retainer,ɹiteɪnɝ
retaking,ɹiteɪkɪŋ
retarget,ɹitɑɹɡət
retesting,ɹitɛstɪŋ
retina,ɹɛtənə
retire,ɹɪtaɪɹ
retlin,ɹɛtɫɪn
retracts,ɹitɹækts
retreated,ɹitɹitɪd
retried,ɹitɹaɪd
retry,ɹitɹaɪ
return,ɹitɝn
returns,ɹɪtɝnz
reule,ɹuɫ
reuniting,ɹiunaɪtɪŋ
reuter,ɹɔɪtɝ
rev,ɹɛv
reveals,ɹiviɫz
reveles,ɹeɪveɪɫɛs
revenue,ɹɛvənu
revercomb,ɹɛvɝkəm
reverie,ɹɛvɝi
reverse,ɹɪvɝs
reversing,ɹivɝsɪŋ
revette,ɹɪvɛt
reviews,ɹivjuz
revised,ɹɪvaɪzd
revisit,ɹivɪzɪt
revlons,ɹɛvɫɑnz
revoking,ɹɪvoʊkɪŋ
revolve,ɹivɑɫv
revuelta,ɹəvwɛɫtə
rewarded,ɹiwɔɹdəd
rewrite,ɹiɹaɪt
rexnord,ɹɛksnɔɹd
reykjavik,ɹeɪkəvɪk
reznik,ɹɛznɪk
rheaume,ɹum
rhesus,ɹisəs
rhines,ɹaɪnz
rhizoid,ɹaɪzɔɪd
rhodium,ɹoʊdiəm
rhoto,ɹoʊtoʊ
rhymes,ɹaɪmz
rhythms,ɹɪðəmz
ribar,ɹɪbɑɹ
ribeiro,ɹibɛɹoʊ
ricadonna,ɹikɑdoʊnə
ricciardi,ɹitʃɑɹdi
richart,ɹɪkhɑɹt
richey,ɹɪtʃi
richmond,ɹɪtʃmənd
richwine,ɹɪtʃwaɪn
rickety,ɹɪkəti
rickwood,ɹɪkwʊd
rid,ɹɪd
riddled,ɹɪdəɫd
ridenhour,ɹɪdɪnaʊɹ
ridgway,ɹɪdʒweɪ
ridley,ɹɪdɫi
rieben,ɹibən
riederer,ɹidɝɝ
riege,ɹidʒ
rieke,ɹik
riemersma,ɹimɛɹsmə
rietveld,ɹitvɪɫd
riffing,ɹɪfɪŋ
rifleman,ɹaɪfəɫmən
rigby,ɹɪɡbi
rigging,ɹɪɡɪŋ
right,ɹaɪt
rightmire,ɹaɪtmaɪɹ
rigid,ɹɪdʒɪd
rigor,ɹɪɡɝ
rihanna,ɹihɑnə
riklis,ɹɪkɫɪs
rillette,ɹɪɫɛt
rimmed,ɹɪmd
rinard,ɹɪnɝd
rinds,ɹaɪndz
riney,ɹaɪni
ringen,ɹɪŋən
rinke,ɹɪŋk
rintel,ɹɪntɛɫ
riopel,ɹiəpɛɫ
riotous,ɹaɪətəs
ripening,ɹaɪpnɪŋ
riposte,ɹɪpoʊst
rippetoe,ɹɪpɪtoʊ
rippon,ɹɪpən
risin,ɹaɪzɪn
riskiness,ɹɪskinəs
risotto,ɹisɔtoʊ
risso,ɹɪsoʊ
ristow,ɹɪstoʊ
ritchies,ɹɪtʃiz
ritger,ɹɪtɡɝ
ritthaler,ɹɪθəɫɝ
ritz,ɹɪts
rivard,ɹɪvɝd
riverbed,ɹɪvɝbɛd
riverside,ɹɪvɝsaɪd
rivett,ɹɪvɪt
riyad,ɹiæd
rizza,ɹɪzə
roach,ɹoʊtʃ
roadie,ɹoʊdi
roadway,ɹoʊdweɪ
roane,ɹoʊn
roast,ɹoʊst
roback,ɹoʊbæk
robbs,ɹɑbz
robbing,ɹɑbɪŋ
rober,ɹoʊbɝ
robertss,ɹɑbɝtsɪz
robinhood,ɹɑbɪnhʊd
robison,ɹɑbɪsən
robotic,ɹoʊbɑtɪk
rocard,ɹoʊʃɑɹd
rochat,ɹɑtʃət
rochelles,ɹəʃɛɫz
rock,ɹɑk
rocketing,ɹɑkətɪŋ
rockholt,ɹɑkhoʊɫt
rockne,ɹɑkni
rockwell,ɹɑkwɛɫ
rodas,ɹoʊdəz
rodebaugh,ɹɑdɪbɔ
rodes,ɹoʊdz
rodime,ɹoʊdim
rodocker,ɹɑdəkɝ
rods,ɹɑdz
roed,ɹoʊd
roelofs,ɹoʊɫəfs
roeser,ɹoʊzɝ
roethler,ɹoʊθɫɝ
rogaine,ɹoʊɡeɪn
rogers,ɹɑdʒɝz
rogier,ɹoʊʒjɝ
rogus,ɹoʊɡəs
rohde,ɹoʊdə
rohling,ɹoʊɫɪŋ
rohstoff,ɹoʊstɔf
roister,ɹɔɪstɝ
rokosz,ɹɑkəʃ
rolette,ɹoʊɫɛt
roll,ɹoʊɫ
roller,ɹoʊɫɝ
rollie,ɹoʊɫi
rollinson,ɹɑɫɪnsən
rollwagen,ɹoʊɫwæɡən
romance,ɹoʊmæns
romberger,ɹɑmbɝɡɝ
romes,ɹoʊmz
romines,ɹəminiz
romp,ɹɑmp
ronayne,ɹɑneɪn
rong,ɹɔŋ
rood,ɹud
rooftops,ɹuftɑps
room,ɹum
roomy,ɹumi
rooted,ɹutəd
rope,ɹoʊp
roque,ɹoʊk
rorrer,ɹɔɝɹ
rosary,ɹoʊzɝi
roseannes,ɹoʊzænz
rosebush,ɹoʊzbʊʃ
rosello,ɹoʊsɛɫoʊ
rosenbalm,ɹoʊzənbɑm
rosenman,ɹoʊzənmən
rosenthal,ɹoʊzənθɔɫ
rosetti,ɹoʊsɛti
rosies,ɹoʊziz
roskos,ɹoʊskoʊz
ross,ɹɑs
rosselot,ɹɑsɪɫət
rossiter,ɹɔsɪtɝ
rosso,ɹoʊsoʊ
roston,ɹɑstən
roswell,ɹɑswɛɫ
rotates,ɹoʊteɪts
rothbauer,ɹɔθbaʊɝ
rothfuss,ɹɔθfəs
roths,ɹɔθs
roti,ɹoʊti
rototill,ɹoʊtoʊtɪɫ
rotruck,ɹɑtɹək
rottler,ɹɑtɫɝ
roubal,ɹubæɫ
rougher,ɹəfɝ
rouillard,ɹwiɫɑɹd
round,ɹaʊnd
rounds,ɹaʊndz
rountree,ɹaʊntɹi
roush,ɹaʊʃ
rout,ɹaʊt
routes,ɹuts
routledge,ɹaʊtɫɪdʒ
roven,ɹoʊvən
rows,ɹoʊz
rowes,ɹoʊz
rowley,ɹoʊɫi
rowsey,ɹoʊsi
royals,ɹɔɪəɫz
royces,ɹɔɪsɪz
royko,ɹɔɪkoʊ
rozak,ɹoʊzək
rozier,ɹoʊziɝ
ru,ɑɹju
rubalcava,ɹubɑɫkɑvə
rubbia,ɹəbiə
rubendall,ɹəbɪndəɫ
rubicam,ɹubɪkəm
rubottom,ɹəbətɑm
rucinski,ɹətʃɪnski
rucksack,ɹəksæk
rudely,ɹudɫi
rudner,ɹədnɝ
rue,ɹu
rueful,ɹufəɫ
ruelle,ɹuɛɫ
rufe,ɹuf
ruffini,ɹufini
rufford,ɹəfɝd
rugh,ɹə
ruhollah,ɹuhɑɫə
ruins,ɹuənz
rule,ɹuɫ
rulings,ɹuɫɪŋz
ruman,ɹumən
rumbling,ɹəmbəɫɪŋ
rumfelt,ɹəmfɛɫt
rumley,ɹəmɫi
rumore,ɹumɔɹ
runs,ɹənz
rund,ɹənd
runge,ɹəndʒ
runnels,ɹənəɫz
runoff,ɹənɔf
ruperta,ɹupɛɹtə
ruses,ɹuzɪz
rushin,ɹəʃɪn
ruslan,ɹəsɫən
russet,ɹəsɪt
russians,ɹəʃənz
russom,ɹəsəm
rustiest,ɹəstiəst
rustproof,ɹəstpɹuf
rutan,ɹutən
ruths,ɹuθs
rutstein,ɹətstin
rutz,ɹəts
ruyle,ɹaɪɫ
rwandan,ɹəwɑndən
ryans,ɹaɪənz
rybak,ɹɪbək
rychlik,ɹɪkɫɪk
rydman,ɹɪdmən
rykiel,ɹikjɛɫ
ryley,ɹaɪɫi
ryon,ɹaɪən
ryzhkov,ɹaɪzkɑv
saad,sɑd
saatchis,sɑtʃiz
sabat,sɑbɑt
sabaudia,səbɔdiə
sabena,səbinə
sabino,sɑbinoʊ
sabortech,seɪbɝtɛk
sachs,sæks
sackett,sækɪt
sacra,sækɹə
sadaka,sədɑkə
saddams,sədɑmz
sadlier,sædɫiɝ
saeed,sɑid
safarik,sæfɝɪk
safeway,seɪfweɪ
safford,sæfɝd
safley,sæfɫi
sagar,sɑɡɑɹ
sagging,sæɡɪŋ
sahagian,səhidʒiən
saigon,saɪɡɑn
sailors,seɪɫɝz
sais,seɪz
sakai,sɑkɑi
sakhalin,sækəɫɪn
sakss,sæksɪz
salables,seɪɫəbəɫz
salam,sɑɫɑm
salamone,sæɫəmoʊn
salay,sæɫeɪ
sale,seɪɫ
salemi,sɑɫɛmi
salesmens,seɪɫzmɪnz
salient,seɪɫiənt
salinas,səɫinəz
saliva,səɫaɪvə
sallade,sæɫeɪd
salls,sɔɫz
salomons,sæɫəmənz
salow,sæɫoʊ
salt,sɔɫt
saltmarsh,sɔɫtmɑɹʃ
salutary,sæɫjətɛɹi
salvati,sɑɫvɑti
salvi,sɑɫvi
salway,sæɫweɪ
salzburg,sɔɫtsbɝɡ
sams,sæmz
samaritan,səmɛɹɪtən
sambuca,sæmbjukə
sameness,seɪmnəs
sammarco,sɑmɑɹkoʊ
samojlik,səmɔɪɫɪk
sampere,sæmpiɹ
samplings,sæmpɫɪŋz
sams,sæmz
san,sæn
sanada,sɑnɑdə
sanctum,sæŋktəm
sandbag,sændbæɡ
sandbox,sændbɑks
sander,sændɝ
sandhog,sændhɔɡ
sandmeyer,sændmaɪɝ
sandoval,sændoʊvəɫ
sands,sændz
sandvig,sændvɪɡ
sankara,sɑnkɑɹə
sanmiguel,sɑnmiɡɛɫ
santeria,sæntɛɹiə
santin,sæntɪn
santore,sɑntɔɹi
santucci,sɑntutʃi
sao,saʊ
sapiens,seɪpiənz
sapped,sæpt
sar,sɑɹ
sarafin,sæɹəfɪn
sarandon,sɛɹəndɪn
sarazen,sɛɹəzən
sardonic,sɑɹdɑnɪk
sargasso,sɑɹɡæsoʊ
saris,sɑɹiz
sarlo,sɑɹɫoʊ
sarnoff,sɑɹnɔf
sarratt,sɝæt
sas,sæs
sass,sæs
sassi,sæsi
satanist,seɪtənɪst
sater,sætɝ
satires,sætaɪɝz
satterly,sætɝɫi
saturdays,sætɝdiz
sauce,sɔs
saucy,sɔsi
saudis,saʊdiz
saulnier,saʊɫniɝ
saunders,sɔndɝz
saus,sɔz
sauteed,sɔteɪd
savage,sævədʒ
savery,seɪvɝi
savimbi,səvɪmbi
savino,sɑvinoʊ
savitsky,səvɪtski
savor,seɪvɝ
sawa,sɔwə
sawed,sɔd
sawshank,sɔʃænk
saxena,sæksɪnə
sayegh,seɪɪɡ
sayler,seɪɫɝ
sba,ɛsbieɪ
scaduto,skɑdutoʊ
scahill,skeɪhɪɫ
scalding,skɔɫdɪŋ
scali,skɑɫi
scallion,skæɫjən
scammell,skæməɫ
scandals,skændəɫz
scania,skɑniə
scanning,skænɪŋ
scarier,skɛɹiɝ
scarves,skɑɹvz
scavo,skɑvoʊ
scenic,sinɪk
schaab,ʃɑb
schack,ʃæk
schaecher,ʃɛkɝ
schaff,ʃæf
schall,ʃɔɫ
schar,ʃɑɹ
scharlau,ʃɑɹɫaʊ
schatzel,ʃætzəɫ
schaum,ʃoʊm
scheckel,ʃɛkəɫ
scheerer,ʃɪɹɝ
scheibe,ʃaɪb
scheler,ʃiɫɝ
schelling,skɛɫɪŋ
schemel,ʃɛməɫ
schendel,ʃɛndəɫ
schepis,ʃɛpɪs
schering,ʃɛɹɪŋ
schertzer,ʃɝtsɝ
schick,ʃɪk
schiess,ʃis
schiffer,ʃɪfɝ
schill,ʃɪɫ
schindel,ʃɪndəɫ
schiraldi,skɪɹɑɫdi
schissler,ʃɪsəɫɝ
schlafly,ʃɫæfɫi
schlater,ʃɫeɪtɝ
schlepp,ʃɫɛp
schlitter,ʃɫɪtɝ
schlosser,ʃɫɔsɝ
schmalz,ʃmɔɫz
schmelter,ʃmɛɫtɝ
schmid,ʃmɪd
schmieg,ʃmiɡ
schmuhl,ʃməɫ
schnee,ʃni
schnepp,ʃnɛp
schnittke,ʃnɪtki
schnurr,ʃnɝ
schoepe,ʃoʊp
scholars,skɑɫɝz
schomaker,ʃoʊmeɪkɝ
schonfeld,ʃɑnfɛɫd
schopf,ʃɑpf
schrader,ʃɹeɪdɝ
schranz,ʃɹæns
schreiber,ʃɹaɪbɝ
schreur,ʃɹɝ
schrimpf,ʃɹɪmpf
schroeder,ʃɹoʊdɝ
schropp,ʃɹɑp
schubel,ʃubəɫ
schuh,ʃu
schuldt,ʃʊɫt
schulman,ʃuɫmən
schulz,ʃʊɫts
schumers,ʃumɝz
schuring,ʃɝɪŋ
schutter,ʃətɝ
schwabs,ʃwɑbz
schwalier,ʃwɑɫjɝ
schwarze,ʃwɔɹts
schwebel,ʃwɛbəɫ
schwegler,ʃwɛɡɫɝ
schwenn,ʃwɛn
schwerner,ʃwɝnɝ
schwind,ʃwɪnd
sciacca,skɔkɑ
scibelli,sɪbɛɫi
sciences,saɪənsɪz
scimeca,sɪmɛkə
scios,skaɪoʊs
sciullo,siuɫoʊ
scoff,skɔf
scola,skoʊɫə
sconc,skɑns
scooped,skupt
scopic,skɑpɪk
scores,skɔɹz
scorsese,skɔɹseɪzi
scotches,skɑtʃɪz
scottish,skɑtɪʃ
scour,skaʊɝ
scouts,skaʊts
scovil,skoʊvəɫ
scrabble,skɹæbəɫ
scrams,skɹæmz
scraping,skɹeɪpɪŋ
scratches,skɹætʃɪz
screaming,skɹimɪŋ
screener,skɹinɝ
scriber,skɹaɪbɝ
scrip,skɹɪp
scrod,skɹɑd
scruffy,skɹəfi
scudder,skədɝ
scull,skəɫ
sculptors,skəɫptɝz
scumbags,skəmbæɡz
scurry,skɝi
scythe,sɪθ
seabed,sibɛd
seaborne,sibɔɹn
seadrift,sidɹɪft
seagate,siɡeɪt
seagrave,siɡɹeɪv
seaholm,sihoʊm
seales,siɫz
seaman,simən
seamster,simstɝ
seaport,sipɔɹt
searchers,sɝtʃɝz
seas,siz
seat,sit
seatrain,sitɹeɪn
seaway,siweɪ
sebald,sibɔɫd
sebek,sɛbɪk
secada,səkɑdə
seclude,səkɫud
secondary,sɛkəndɛɹi
secrest,sɛkɝɪst
secrete,sɪkɹit
sect,sɛkt
sections,sɛkʃənz
sedano,seɪdɑnoʊ
sedco,sɛdkoʊ
sedlar,sɛdɫɝ
seduction,sɪdəkʃən
seeberger,sibɝɡɝ
seedlings,sidɫɪŋz
seegers,siɡɝz
seekers,sikɝz
seeligs,siɫɪɡz
seemed,simd
seer,siɹ
seetin,sitɪn
segas,seɪɡəz
segers,siɡɝz
segmented,sɛɡmɛntɪd
seguin,səɡin
sehr,sɛɹ
seide,saɪd
seidman,saɪdmən
seigal,siɡəɫ
seinfelds,saɪnfɛɫdz
seizing,sizɪŋ
sekulow,sɛkuɫoʊ
selda,sɛɫdə
selection,səɫɛkʃən
seles,sɛɫɛs
selfridge,sɛɫfɹɪdʒ
seligmann,sɛɫɪɡmən
selk,sɛɫk
sellars,sɛɫɝz
sellick,sɛɫɪk
selowsky,sɛɫaʊski
selvidge,sɛɫvɪdʒ
seman,simən
semen,simən
semiclad,sɛməkɫæd
semidry,sɛmɪdɹaɪ
seminara,sɛmɪnɑɹə
semiotic,sɛmiɑtɪk
semones,seɪmoʊnɛs
senator,sɛnətɝ
sender,sɛndɝ
senegal,sɛnəɡɔɫ
senk,sɛŋk
senor,sinjɔɹ
sensible,sɛnsəbəɫ
sent,sɛnt
sentiment,sɛnəmənt
sentinel,sɛntənəɫ
seo,seɪoʊ
separate,sɛpɝɪt
sephardim,sɛfɑɹdim
seppi,sɛpi
sequin,sikwɪn
serafin,sɛɹəfɪn
seraw,sɝɑ
serenade,sɛɹəneɪd
sereno,sɛɹeɪnoʊ
sergeant,sɑɹdʒənt
serial,sɪɹiəɫ
seriously,sɪɹiəsɫi
seroka,sɛɹoʊkə
serpe,sɝp
serrano,sɝɑnoʊ
servants,sɝvənts
services,sɝvɪsɪz
servis,sɝvɪs
seskars,sɛskɑɹz
sessler,sɛsɫɝ
setback,sɛtbæk
seton,sitən
settle,sɛtəɫ
settlers,sɛtɫɝz
severance,sɛvɝəns
severini,sɛvɝini
sevey,sɪveɪ
sewage,suədʒ
sewerage,suɝɪdʒ
sexiest,sɛksiəst
seydoux,seɪdu
sfernice,sfɝnɪs
sgro,skɹoʊ
shabazz,ʃɑbɑz
shadden,ʃædən
shadid,ʃædɪd
shaeffer,ʃɛfɝ
shafts,ʃæfts
shaiken,ʃeɪkən
shaker,ʃeɪkɝ
shakiness,ʃeɪkinəs
shaler,ʃeɪɫɝ
shallow,ʃæɫoʊ
shaman,ʃeɪmən
shamblin,ʃæmbɫɪn
shamelle,ʃəmɛɫ
shampoos,ʃæmpuz
shandong,ʃɑndoʊŋ
shangri,ʃæŋɡɹi
shankles,ʃæŋkəɫz
shanties,ʃæntiz
shapeless,ʃeɪpɫəs
shapp,ʃæp
shards,ʃɑɹdz
sharfman,ʃɑɹfmən
sharlow,ʃɑɹɫoʊ
sharpie,ʃɑɹpi
sharry,ʃɑɹi
shatman,ʃætmən
shatz,ʃæts
shaved,ʃeɪvd
shaw,ʃɔ
shawmut,ʃɔmət
shchedrin,ʃɛdɹɪn
sheahan,ʃiən
shearing,ʃɪɹɪŋ
shecks,ʃɛks
sheedy,ʃidi
sheelah,ʃiɫə
sheepish,ʃipɪʃ
sheet,ʃit
sheftels,ʃɛftɛɫz
sheiks,ʃiks
shelhamer,ʃɛɫhəmɝ
shellman,ʃɛɫmən
sheltered,ʃɛɫtɝd
shemona,ʃɪmoʊnə
shepards,ʃɛpɝdz
shepler,ʃɛpɫɝ
sher,ʃɝ
sheriffs,ʃɛɹəfs
shermer,ʃɝmɝ
sherriff,ʃɛɹɪf
sherwoods,ʃɝwʊdz
shevlin,ʃɛvɫɪn
shia,ʃiə
shidler,ʃaɪdəɫɝ
shiels,ʃiɫz
shiflett,ʃɪfɫɪt
shill,ʃɪɫ
shima,ʃimə
shimkus,ʃɪmkəs
shimoga,ʃɪmoʊɡə
shindig,ʃɪndɪɡ
shing,ʃɪŋ
shinn,ʃɪn
shinxiaku,ʃɪntʃjɑku
shipmate,ʃɪpmeɪt
shipper,ʃɪpɝ
shipshape,ʃɪpʃeɪp
shirah,ʃɪɹə
shirey,ʃaɪɹi
shirr,ʃɝ
shisler,ʃɪsɫɝ
shitting,ʃɪtɪŋ
shivered,ʃɪvɝd
shlobidan,ʃɫoʊbɪdən
shocking,ʃɑkɪŋ
shoebox,ʃoʊbɑks
shoeprint,ʃupɹɪnt
shohat,ʃoʊhæt
shonka,ʃɑŋkə
shooshan,ʃuʃən
shootouts,ʃutaʊts
shoplift,ʃɑpɫɪft
shoppers,ʃɑpɝz
shore,ʃɔɹ
shoreward,ʃɔɹwɝd
shorthand,ʃɔɹthænd
shoshone,ʃoʊʃoʊni
shougang,ʃaʊɡɑŋ
shouts,ʃaʊts
shoving,ʃəvɪŋ
showcase,ʃoʊkeɪs
showering,ʃaʊɝɪŋ
showpiece,ʃoʊpis
showy,ʃoʊi
shredders,ʃɹɛdɝz
shreves,ʃɹivz
shrider,ʃɹaɪdɝ
shrimper,ʃɹɪmpɝ
shrivel,ʃɹɪvəɫ
shroud,ʃɹaʊd
shrubs,ʃɹəbz
shtyrov,ʃtiɹɔv
shuda,ʃudə
shuffle,ʃəfəɫ
shufro,ʃəfɹoʊ
shuldiner,ʃuɫdɪnɝ
shumaker,ʃumeɪkɝ
shupert,ʃupɝt
shurtz,ʃɝts
shutt,ʃət
shylock,ʃaɪɫɑk
siam,saɪæm
sibelle,sɪbɛɫ
sibling,sɪbɫɪŋ
sicilian,sɪsɪɫiən
sicker,sɪkɝ
sicotte,sɪkɔt
siddiqi,sidiki
sidebars,saɪdbɑɹz
sider,saɪdɝ
sideshows,saɪdʃoʊz
sidewater,saɪdwɔtɝ
sidled,saɪdəɫd
sidor,sɪdɝ
siege,sidʒ
siegfried,siɡfɹid
siek,sik
siemens,simənz
sienna,siɛnə
siess,sis
siewiorek,səwɔɹɪk
sigafoos,sɪɡəfuz
sighing,saɪɪŋ
sightseer,saɪtsiɝ
siglin,sɪɡɫɪn
signa,sɪɡnə
signatory,sɪɡnətɔɹi
sigurd,sɪɡɝd
sikora,sɪkɔɹə
silence,saɪɫəns
silicate,sɪɫəkeɪt
silkey,sɪɫki
silliest,sɪɫiəst
silsbee,sɪɫzbi
silver,sɪɫvɝ
silvi,sɪɫvi
simbas,sɪmbəz
simeone,sɪmiən
simien,sɪmin
simion,sɪmiɑn
simmered,sɪmɝd
simmonss,sɪmənzɪz
simonet,sɪmənɛt
simonsen,sɪmənsən
simpler,sɪmpɫɝ
simsbury,sɪmzbɛɹi
sinar,saɪnɝ
sinclair,sɪnkɫɛɹ
sinead,ʃɪnid
singapore,sɪŋəpɔɹ
singers,sɪŋɝz
singler,sɪŋɡəɫɝ
singly,sɪŋɡɫi
sinkler,sɪŋkɫɝ
sino,saɪnoʊ
sinuous,sɪnwəs
sipe,saɪp
sipp,sɪp
siragusa,sɪɹɑɡusə
siri,sɪɹi
sirman,sɝmən
sirowitz,sɪɹəwɪts
siskel,sɪskəɫ
sison,sɪsən
sit,sɪt
sitenskis,sɪtɛnskiz
sitler,sɪtɫɝ
sittin,sɪtən
sivak,sɪvək
six,sɪks
sixteens,sɪkstinz
sixtys,sɪkstiz
sizes,saɪzɪz
sjoblom,ʃoʊbɫɑm
skaggs,skæɡz
skaters,skeɪtɝz
skeete,skit
skeletons,skɛɫətənz
skeoch,skiɑtʃ
sketch,skɛtʃ
skewer,skjuɝ
skier,skaɪɹ
skilled,skɪɫd
skills,skɪɫz
skimping,skɪmpɪŋ
skinner,skɪnɝ
skipjacks,skɪpdʒæks
skips,skɪps
skirting,skɝtɪŋ
skiver,skaɪvɝ
skok,skɑk
skora,skɔɹə
skramstad,skɹæmstæd
skulking,skəɫkɪŋ
skurka,skɝkɑ
skyhawk,skaɪhɔk
skyline,skaɪɫaɪn
slackens,sɫækənz
slammed,sɫæmd
slane,sɫeɪn
slap,sɫæp
slashed,sɫæʃt
slaters,sɫeɪtɝz
slatten,sɫætən
slavic,sɫɑvɪk
slaw,sɫɔ
slayings,sɫeɪɪŋz
sledd,sɫɛd
sleekly,sɫikɫi
sleeth,sɫiθ
slender,sɫɛndɝ
sleven,sɫivən
slick,sɫɪk
slides,sɫaɪdz
slighted,sɫaɪtɪd
slinging,sɫɪŋɪŋ
slippage,sɫɪpɪdʒ
sliter,sɫitɝ
slivovitz,sɫɪvəvɪts
slocumb,sɫoʊkəm
slominski,sɫəmɪnski
sloping,sɫoʊpɪŋ
slot,sɫɑt
slouches,sɫaʊtʃɪz
sloves,sɫoʊvz
slowey,sɫoʊi
sludgy,sɫədʒi
slumped,sɫəmpt
slurry,sɫɝi
slutty,sɫəti
smack,smæk
smalltalk,smɔɫtɔk
smartcard,smɑɹtkɑɹd
smartly,smɑɹtɫi
smasher,smæʃɝ
smear,smɪɹ
smelcer,smɛɫsɝ
smelters,smɛɫtɝz
smetzer,smɛtzɝ
smile,smaɪɫ
smilow,smɪɫoʊ
smith,smɪθ
smog,smɑɡ
smokers,smoʊkɝz
smola,smoʊɫɑ
smolinski,sməɫɪnski
smoothens,smuðɪnz
smoshed,smʊʃt
smuggle,sməɡəɫ
smuggling,sməɡɫɪŋ
smyers,smaɪɝz
snack,snæk
snafus,snæfəs
snake,sneɪk
snappy,snæpi
snarling,snɑɹɫɪŋ
snavely,sneɪvɫi
sneaks,sniks
snee,sni
sneezing,snizɪŋ
snellings,snɛɫɪŋz
snidow,snɪdoʊ
sniffle,snɪfəɫ
sniped,snaɪpt
snitch,snɪtʃ
snodderly,snɑdɝɫi
snores,snɔɹz
snot,snɔt
snows,snoʊz
snowflake,snoʊfɫeɪk
snowshoes,snoʊʃuz
snuffed,snəft
snyder,snaɪdɝ
soaking,soʊkɪŋ
soaring,sɔɹɪŋ
sobecki,səbɛtski
sobibor,soʊbibɔɹ
sobriquet,soʊbɹəkeɪ
socha,soʊtʃə
socialist,soʊʃəɫɪst
sockets,sɑkəts
soden,soʊdən
sodus,soʊdəs
soffel,sɔfəɫ
soft,sɔft
softening,sɔfənɪŋ
softly,sɔftɫi
softwares,sɔftwɛɹz
sohns,sɑnz
soiree,swɑɹeɪ
sokol,soʊkəɫ
solace,sɑɫəs
solares,soʊɫɑɹɛs
solder,sɑdɝ
solecki,səɫɛtski
soles,soʊɫz
solicitor,səɫɪsətɝ
soliders,sɑɫɪdɝz
soliloquy,səɫɪɫəkwi
solo,soʊɫoʊ
solorio,soʊɫɔɹioʊ
soltero,soʊɫtɛɹoʊ
solum,soʊɫəm
solvent,sɑɫvənt
som,sɑm
somalias,səmɑɫjəz
somebody,səmbɑdi
sonderman,sɑndɝmən
songbird,sɔŋbɝd
soni,soʊni
sonnys,səniz
soothed,suðd
sope,soʊp
sophistry,sɔfɪstɹi
soprano,səpɹænoʊ
sorbet,sɔɹbeɪ
sordid,sɔɹdəd
sores,sɔɹz
sorkow,sɔɹkaʊ
sorrel,sɔɹəɫ
sort,sɔɹt
sorum,sɔɹəm
sosna,soʊsnə
sotelo,soʊtɛɫoʊ
soucek,soʊsɪk
souk,suk
souls,soʊɫz
soundly,saʊndɫi
soup,sup
southall,saʊθəɫ
southold,saʊθoʊɫd
southwest,saʊθwɛst
souza,suzə
